,Unnamed: 0,has_latitude,has_longitude,opening_hours,facility_type,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_osmID,has_contactPoint
0,0,45.89232635498047,11.03329849243164,,parking,ab_16679,,,,,,269440263,cp_7449478496
1,1,45.84537506103516,11.013041496276855,,attraction,ab_16390,'Ruina Dantesca',,,,,270076323,cp_4317069097
2,2,45.89741897583008,11.045305252075195,,parking,ab_21929,,,,,,270097398,cp_1533778709
3,3,45.873985290527344,11.038881301879885,,attraction,ab_18403,'Campana dei Caduti',,,,,270099585,cp_9250708891
4,4,45.913536071777344,11.039809226989746,,parking,ab_72889,,,,,,303383004,cp_9782506275
5,5,45.88018035888672,11.019862174987791,,picnic_site,ab_5793,,,,,,305051248,cp_2312420089
6,6,45.877471923828125,11.018155097961426,,picnic_site,ab_73881,,,,,,306243653,cp_7375112536
7,7,45.86643600463867,11.00608253479004,,picnic_site,ab_52279,,,,,,307140760,cp_6608360736
8,8,45.88118743896485,11.070011138916016,,parking,ab_26269,'Parcheggio campo sportivo',,,,,369442791,cp_4809294369
9,9,45.88426971435547,11.072999000549316,,parking,ab_33880,,,,,,369443036,cp_7507806003
10,10,45.89007186889648,11.043947219848633,,cafe,ab_95776,'Caffè Bontadi',,,,,417409264,cp_2432110735
11,11,45.87514114379883,11.033567428588867,,restaurant,ab_55458,'Pizzeria Botti',,,pizza,,417856704,cp_9137659970
12,12,45.90397644042969,11.078351020812988,,viewpoint,ab_2168,,,,,,419251171,cp_3245391866
13,13,45.90674209594727,11.105379104614258,,information,ab_10862,'MTB',,,,,421806674,cp_9370792544
14,14,45.874847412109375,11.033246994018556,,restaurant,ab_46357,'Pizzeria Okay',,,,,445562136,cp_5550299132
15,15,45.89010620117188,11.109387397766112,,viewpoint,ab_12820,,,,,,454567272,cp_7761756948
16,16,45.84833526611328,11.00319480895996,,picnic_site,ab_24867,,,,,,476777392,cp_2627135016
17,17,45.88969421386719,11.01616668701172,,picnic_table,ab_36664,,,,,,516509675,cp_3752667134
18,18,45.88903045654297,11.016215324401855,,information,ab_42711,"""Pista Ciclabile Valle dell'Adige""",,,,,516509678,cp_2746775542
19,19,45.90138244628906,11.02995491027832,,picnic_site,ab_47630,,,,,,516509712,cp_2530769673
20,20,45.89918899536133,11.027949333190918,,picnic_site,ab_11377,,,,,,516509715,cp_1649210240
21,21,45.898956298828125,11.027665138244627,,picnic_site,ab_14836,,,,,,516509717,cp_9388590838
22,22,45.8624267578125,10.99949073791504,,information,ab_78472,"""Pista Ciclabile Valle dell'Adige""",,,,,516509719,cp_6011427191
23,23,45.83891296386719,11.001465797424316,,information,ab_45970,"""Pista Ciclabile Valle dell'Adige""",,,,,516520290,cp_9071410783
24,24,45.91416931152344,11.040568351745604,,information,ab_44709,"""Pista Ciclabile Valle dell'Adige""",,,,,524599074,cp_7349895879
25,25,45.85211944580078,11.010229110717772,,playground,ab_83324,,,,,,614868084,cp_7009318086
26,26,45.85438919067383,11.012250900268556,,information,ab_71153,'Biotopo Lavini di Marco',,,,yes,614868158,cp_9811732007
27,27,45.85491180419922,11.014522552490234,,viewpoint,ab_73742,'Torretta di avvistamento',,,,,614868257,cp_3505849410
28,28,45.856910705566406,11.019243240356444,,information,ab_32969,'Biotopo Lavini di Marco',,,,yes,614868311,cp_1462412816
29,29,45.8524169921875,11.010878562927246,,parking,ab_41740,,,,,,614926907,cp_1669982670
30,30,45.85580825805664,11.018006324768066,,viewpoint,ab_75729,'Torretta di avvistamento',,,,,618787853,cp_2306575547
31,31,45.86246490478516,11.033446311950684,,information,ab_70654,,,,,yes,618788142,cp_8576854649
32,32,45.89097595214844,11.034255027770996,,taxi,ab_37034,,,,,,648183974,cp_3692609267
33,33,45.88184356689453,11.024230003356934,,picnic_site,ab_6746,,,,,,664123464,cp_6125874122
34,34,45.88199234008789,11.024859428405762,,picnic_site,ab_44810,,,,,,664123468,cp_2373740612
35,35,45.84357833862305,11.008539199829102,,cafe,ab_99266,'Mery',,,,,692740839,cp_6008054187
36,36,45.902130126953125,11.066655158996582,,information,ab_16707,,,,,,715298544,cp_7978493269
37,37,45.9041748046875,11.043258666992188,,restaurant,ab_78375,'Pizzeria Brione',,,pizza,,777284830,cp_1241779468
38,38,45.89273452758789,11.04003620147705,,restaurant,ab_90141,'Pizzeria Napoli',,,pizza,,780142013,cp_7183842659
39,39,45.88872528076172,11.043112754821776,"Tu-Su 12:00-14:30,19:00-22:30",restaurant,ab_68157,'Sushi alla Roza',,,japanese,,802269764,cp_7930162405
40,40,45.888370513916016,11.040579795837402,,cafe,ab_72746,"""Harry'S Bar""",,,,,806751374,cp_6669234156
41,41,45.88531875610352,11.03002643585205,,restaurant,ab_60130,'Pizzeria Fucine',,,pizza,,883455523,cp_5775573099
42,42,45.86443710327149,11.028525352478027,"Mo-We 11:45-14:30,19:00-23:00; Th,Fr 11:45-14:30,19:00-23:30; Sa 18:00-24:00",restaurant,ab_89710,'La Brace',,,italian;pizza,,903941484,cp_5268930703
43,43,45.87255859375,11.024307250976562,,restaurant,ab_76818,'Ristorante alla Staffa',,,,,915652265,cp_1711994664
44,44,45.84086990356445,11.045178413391112,,viewpoint,ab_73985,,,,,,989258588,cp_2988226630
45,45,45.85215759277344,11.033161163330078,,information,ab_55379,,,,,yes,1126466839,cp_8024492722
46,46,45.85567855834961,11.026084899902344,,information,ab_86063,,,,,yes,1126466857,cp_1159291610
47,47,45.86088943481445,11.014381408691406,,information,ab_32974,'Biotopo Lavini di Marco',,,,yes,1126515681,cp_2087804724
48,48,45.84551239013672,11.037425994873049,,information,ab_61129,,,,,yes,1139425028,cp_1599711673
49,49,45.84576797485352,11.036543846130373,,attraction,ab_93241,'sito paleontologico Lavini di Marco',,,,,1139425226,cp_1077614169
50,50,45.9085578918457,11.04050636291504,,hotel,ab_6968,"""Sant'Ilario""",,,,,1154395699,cp_4741250559
51,51,45.9084358215332,11.04045867919922,,restaurant,ab_88880,'Ristorante S.Ilario Pizzeria',,,pizza,,1154395707,cp_6999206497
52,52,45.894527435302734,11.04323387145996,,picnic_site,ab_84113,,,,,,1172286405,cp_9001144921
53,53,45.84428024291992,11.049418449401855,,viewpoint,ab_37697,'Vista sulla vallagarina da Malga Tof',,,,,1226652361,cp_2935994736
54,54,45.90739440917969,11.059138298034668,,information,ab_1375,'sentiero Volano',,,,,1273084924,cp_8292584408
55,55,45.87721252441406,11.033884048461914,,playground,ab_50127,,,,,,1300585590,cp_4236732378
56,56,45.857421875,11.001477241516112,,restaurant,ab_56780,'Ristorante lounge bar Indovino',,,,,1350658043,cp_2441010018
57,57,45.88980865478516,11.039705276489258,"Mo-Tu Off; We-Sa 11:30-14:30, 17:30-00:00; Su Off",restaurant,ab_8464,'al Silenzio',,,italian,,1366734642,cp_2967528606
58,58,45.88731002807617,11.062677383422852,,parking,ab_44128,,,8,,,1374813267,cp_8786153991
59,59,45.89644241333008,11.040804862976074,,restaurant,ab_34765,'Trattoria da Pierino',,,italian,,1402541403,cp_2066273842
60,60,45.8961296081543,11.11950969696045,,information,ab_98106,,,,,yes,1442631799,cp_4460074283
61,61,45.8878288269043,11.068081855773926,,viewpoint,ab_67085,'Merespiz',,,,,1479411597,cp_7649137861
62,62,45.80276870727539,11.057520866394045,,viewpoint,ab_52406,,,,,,1508795331,cp_6358085729
63,63,45.84274291992188,11.007575035095217,,restaurant,ab_99783,'La Pizia',,,,,1838686233,cp_9636199091
64,64,45.88547134399414,11.04470157623291,,pub,ab_4204,'Circolo Operaio SantaMaria',,,,,1985829027,cp_6368149329
65,65,45.88695907592773,11.045169830322266,Tu-Su 10:00-18:00,museum,ab_40510,"""Casa d'Arte Futurista Depero""",,,,,1992954489,cp_7546715154
66,66,45.87535858154297,11.033438682556152,,pub,ab_22359,'Druido',,,,,2150998976,cp_4623262285
67,67,45.8900032043457,11.029582023620604,,hangar,ab_91162,'PlasticRock',,,,,2154616596,cp_5995431037
68,68,45.88917922973633,11.044614791870115,,restaurant,ab_41527,'Al trivio',,,,,2159310289,cp_1784236498
69,69,45.889495849609375,11.044875144958496,,pub,ab_48544,'Locos',,,,,2159317571,cp_2171232718
70,70,45.88963317871094,11.043471336364746,,pub,ab_64210,'Perbacco',,,,,2159318291,cp_7413538372
71,71,45.89158248901367,11.043752670288086,,restaurant,ab_41420,'Osteria del Pettirosso',,,,,2159362024,cp_3834948872
72,72,45.88816833496094,11.052062034606934,,wayside_shrine,ab_17042,'Santa Maria Assunta',,,,,2164525589,cp_1721925294
73,73,45.89948654174805,11.041558265686035,,cafe,ab_95525,,,,,,2171057706,cp_8240256523
74,74,45.90085983276367,11.042067527770996,,cafe,ab_47580,'Bar City',,,,,2173939085,cp_3584730045
75,75,45.88776779174805,11.100862503051758,,hut,ab_57746,,,,,,2191481474,cp_3223479001
76,76,45.88988876342773,11.04219913482666,,hostel,ab_80068,'Ostello di Rovereto',,,,,2482401350,cp_9888368338
77,77,45.89108657836914,11.04336166381836,,information,ab_55810,,,,,,2482496415,cp_7330082159
78,78,45.89018249511719,11.041335105895996,,cafe,ab_94460,'Bottega del Caffé',,,,,2484653256,cp_7948820915
79,79,45.88995361328125,11.04220199584961,,cafe,ab_51567,'Bar Bianco',,,,,2484736017,cp_5727561801
80,80,45.88996887207031,11.04133415222168,,cafe,ab_54869,'Caffè Excelsior',,,,,2484736018,cp_9711351181
81,81,45.88912963867188,11.042221069335938,,artwork,ab_40155,'Cavallo',,,,,2484736019,cp_9881857687
82,82,45.88837432861328,11.041534423828123,,cafe,ab_6057,'Tiffany',,,,,2484736030,cp_6909373407
83,83,45.888519287109375,11.044824600219728,,restaurant,ab_98692,'Vecchia Trattoria Birraria Scala della Torre',,,,,2484736031,cp_8614265908
84,84,45.89102554321289,11.041471481323242,,taxi,ab_99797,,,,,,2484872540,cp_7043580086
85,85,45.89107894897461,11.04373836517334,,information,ab_59558,,,,,,2485113274,cp_2917317873
86,86,45.8858528137207,11.045780181884766,,information,ab_38705,,,,,yes,2485130499,cp_2412267969
87,87,45.88587188720703,11.045747756958008,,information,ab_14749,,,,,,2485130500,cp_9793790721
88,88,45.889286041259766,11.04222297668457,,information,ab_78342,,,,,,2485140729,cp_2926754611
89,89,45.89076232910156,11.037881851196287,,restaurant,ab_50777,"""Ristorante Novecento dell'Hotel Rovereto""",,,"'regional;pizza', vegetarian, vegan",,2486092346,cp_5124146218
90,90,45.90494918823242,11.040772438049316,,social_centre,ab_29476,"""C'entro anch'io""",,,,,2491278462,cp_9281843499
91,91,45.887794494628906,11.04454231262207,"Th-Sa 12:00-14:00,20:00-23:00",restaurant,ab_8459,"""l'Orto di Pitagora""",,," vegetarian, vegan",,2493523507,cp_5487930795
92,92,45.90833282470703,11.040472030639648,,cafe,ab_87586,,,,,,2509331932,cp_5621460321
93,93,45.89059448242188,11.032063484191896,,cafe,ab_17677,'Bar Piave',,,,,2509341606,cp_6153810445
94,94,45.90771484375,11.040985107421877,,restaurant,ab_24413,'Watami',,,chinese;japanese,,2638148201,cp_4833103057
95,95,45.8890495300293,11.033533096313477,,restaurant,ab_72484,'Sushoku',,,japanese,,2638148558,cp_4096548390
96,96,45.904052734375,11.03700828552246,,caravan_site,ab_42844,,,,,,2841347980,cp_2922801990
97,97,45.82794570922852,11.050745964050291,,information,ab_90408,'15-18 Trincerone - Kopfstellung',,,,,2870563114,cp_3475828041
98,98,45.82769775390625,11.05189609527588,,information,ab_49165,'15-18 Trincerone-Kopfstellung',,,,,2870563115,cp_6160260047
99,99,45.81632995605469,11.053653717041016,,information,ab_36643,'15-18 Cimiteri di guerra',,,,,2870575147,cp_4094600891
100,100,45.81509017944336,11.056804656982422,,picnic_site,ab_36873,,,,,,2872557496,cp_3578611749
101,101,45.84098434448242,11.046082496643066,,picnic_site,ab_1255,,,,,,2881112697,cp_3948766405
102,102,45.88800048828125,11.044631004333496,,restaurant,ab_3249,'Assaporando',,,mediterranean,,2946662243,cp_1298053395
103,103,45.89183044433594,11.04212474822998,,restaurant,ab_84902,'Pizzeria Marco',,,pizza,,3076630067,cp_7803656941
104,104,45.88882827758789,11.03594970703125,"Mo-Th 07:30-19:00; Fr 07:30-12:00,14:30-19:00; Sa 08:00-12:00",cafe,ab_66570,'StreetBikers',,,italian,,3116375600,cp_7224763089
105,105,45.889923095703125,11.043506622314451,,cafe,ab_15983,'Bar Andreatta',,, vegan,,3230336766,cp_8928179442
106,106,45.88804626464844,11.040311813354492,,food_court,ab_42113,'Forchettiamo',,,,,3281937447,cp_2122121223
107,107,45.88631820678711,11.04631233215332,,museum,ab_89763,'Museo Storico Italiano della Guerra',,,,,3312642477,cp_9512863927
108,108,45.88928985595703,11.041951179504396,,gallery,ab_86233,'Tonolli',,,,,3334278990,cp_4985977204
109,109,45.8072395324707,11.058968544006348,,picnic_table,ab_20423,,,,,,3463722730,cp_3788011269
110,110,45.887813568115234,11.044767379760742,,restaurant,ab_67294,"""Drago d'Oro""",,,chinese,,3699585392,cp_9494233506
111,111,45.8955307006836,11.039850234985352,,dance,ab_83437,'Danza Mania',,,,,3813891780,cp_5688207013
112,112,45.89493560791016,11.038039207458496,,cafe,ab_22937,"""Ca dell'Ora""",,,,,3815830157,cp_6417234358
113,113,45.89554977416992,11.037134170532228,,restaurant,ab_43530,'Margherita',,,pizza,,3815857590,cp_1982923051
114,114,45.90307235717773,11.042699813842772,Th-Fr 15:00-20:30; Sa 12:00-18:00,sauna,ab_92379,'Area 39',,,,,3867879077,cp_3262649305
115,115,45.896278381347656,11.037278175354004,,cafe,ab_26530,'Serendipity',,,,,4005533476,cp_1140443314
116,116,45.88691329956055,11.043563842773438,,restaurant,ab_7864,'Terrazza sul Leno',,,pizza,,4013446318,cp_4267796659
117,117,45.85226440429688,11.033066749572754,,information,ab_64794,'Orme dei dinosauri',,,,,4198336191,cp_8306765355
118,118,45.84255599975586,11.033524513244627,,information,ab_86943,,,,,yes,4198336192,cp_1265601119
119,119,45.84506607055664,11.031564712524414,,information,ab_65312,,,,,,4198336193,cp_4027455040
120,120,45.84507369995117,11.031442642211914,,information,ab_19883,,,,,yes,4198336194,cp_3263338623
121,121,45.8476791381836,11.034431457519531,,information,ab_85491,,,,,,4198336196,cp_6062333543
122,122,45.8497314453125,11.035041809082031,,information,ab_95964,,,,,,4198336198,cp_1524647753
123,123,45.85065841674805,11.033910751342772,,information,ab_50756,,,,,,4198336201,cp_9374993109
124,124,45.8507194519043,11.033164024353027,,information,ab_47075,,,,,,4198336202,cp_5467175594
125,125,45.85161590576172,11.032987594604492,,information,ab_61770,,,,,,4198336203,cp_1299371510
126,126,45.85204315185547,11.03319263458252,,information,ab_70841,,,,,,4198336204,cp_3570883509
127,127,45.91127014160156,11.053194999694824,,picnic_table,ab_82290,,,,,,4605995908,cp_8328792841
128,128,45.80731201171875,11.058351516723633,,picnic_table,ab_32288,,,,,,4729737243,cp_2933327723
129,129,45.83642578125,11.050061225891112,,information,ab_68494,,,,,,4784928624,cp_2988554554
130,130,45.89018630981445,11.040602684020996,"Mo-Sa 12:00-14:00,18:30-23:00; Su 18:30-23:00",restaurant,ab_2012,'Dogali Burgers',,,"'burger;fried_food;piadina', vegetarian, vegan",,4874793589,cp_5738635818
131,131,45.900657653808594,11.041279792785645,,fitness_centre,ab_8535,"'Palestra ""Liberty Dance""'",,,,,4875536174,cp_1539001578
132,132,45.89483642578125,11.086979866027832,,playground,ab_14505,,,,,,4958773901,cp_5858526754
133,133,45.88793563842773,11.055824279785156,,wayside_shrine,ab_93057,'Sant Antonio',,,,,4995162064,cp_1689030378
134,134,45.887577056884766,11.045056343078612,"Mo-Su 12:00-14:00, 19:00-22:00",restaurant,ab_27849,'Il Doge',,50/60,,,5069371904,cp_6935797522
135,135,45.84165573120117,11.048730850219728,,picnic_table,ab_6205,,,,,,5154263646,cp_4490939603
136,136,45.86713790893555,11.02069854736328,,parking,ab_23289,,,,,,5194568898,cp_4942947780
137,137,45.86706161499024,11.020427703857422,,parking,ab_93646,,,,,,5194568899,cp_5671462425
138,138,45.89473724365234,11.044673919677734,,artwork,ab_68532,,,,,,5365385300,cp_1551960931
139,139,45.89480209350586,11.044933319091797,,artwork,ab_11544,,,,,,5365385301,cp_8453760031
140,140,45.89469528198242,11.044866561889648,,artwork,ab_57041,,,,,,5365385302,cp_7730777922
141,141,45.89488983154297,11.044845581054688,,artwork,ab_17295,,,,,,5365385303,cp_4021506556
142,142,45.89457702636719,11.04450798034668,,artwork,ab_57950,,,,,,5365385304,cp_6068561608
143,143,45.89867401123047,11.042306900024414,,artwork,ab_21697,,,,,,5368717191,cp_7691896388
144,144,45.89360427856445,11.035881042480469,,artwork,ab_41074,'Energy',,,,,5374581156,cp_9858409276
145,145,45.89496612548828,11.038947105407717,,artwork,ab_24577,'Scultura Cristiana',,,,,5375920263,cp_7180970998
146,146,45.89252853393555,11.03658676147461,Mo-Fr 11:30-14:30,food_court,ab_81889,'Gilda',,,,,5400550648,cp_8988486979
147,147,45.90158081054688,11.046422004699709,,artwork,ab_50819,'Capitello della Madonna',,,,,5493331092,cp_9635581247
148,148,45.900390625,11.045092582702637,,parking,ab_18873,,,,,,5572787153,cp_1365758883
149,149,45.90103912353516,11.045011520385742,,playground,ab_30866,,,,,,5572787154,cp_3523141805
150,150,45.89531707763672,11.026555061340332,,parking,ab_7809,,,,,,5804936996,cp_4691746744
151,151,45.88515472412109,11.046161651611328,,guest_house,ab_3500,,,,,,5805928657,cp_3286720719
152,152,45.86716079711914,11.012873649597168,"Tu-Su 12:00-15:00, 19:00-23:00",restaurant,ab_79944,'SúYoshì',,,sushi,,5852942369,cp_4195718732
153,153,45.867652893066406,11.013091087341309,,adult_gaming_centre,ab_82716,'LasVegas',,,,,5856280836,cp_2408179450
154,154,45.86751174926758,11.012245178222656,,fitness_centre,ab_82684,'Mad Tortuga Crossfit Rovereto',,,,,5864127323,cp_3811253615
155,155,45.8842887878418,11.033403396606444,,fitness_centre,ab_67950,'Perfect Gym',,,,,5864127324,cp_3614702154
156,156,45.9003791809082,11.03428554534912,,university,ab_46474,'LABA Trentino',,,,,5887231094,cp_9882283418
157,157,45.87820053100586,11.033763885498049,,cafe,ab_57318,'Buonissimo',,,,,6091712990,cp_2660428473
158,158,45.891090393066406,11.040419578552246,,ice_rink,ab_82286,'Pista Ghiaccio - Spettacoli Viaggianti',,,,,6109085492,cp_4834980134
159,159,45.87607192993164,11.0989990234375,,viewpoint,ab_24614,'Dos de Sguiz',,,,,6285620604,cp_6231700466
160,160,45.87969970703125,11.019882202148438,,picnic_table,ab_74050,,,,,,6347428293,cp_1576185002
161,161,45.87739944458008,11.01810359954834,,picnic_table,ab_63321,,,,,,6347428294,cp_8339314418
162,162,45.87752532958984,11.01820182800293,,picnic_table,ab_80403,,,,,,6347428295,cp_1658046614
163,163,45.88151168823242,11.023289680480955,,picnic_table,ab_68180,,,,,,6499447401,cp_1010937286
164,164,45.87960433959961,11.019805908203123,,picnic_table,ab_13885,,,,,,6499447402,cp_5355112124
165,165,45.90039825439453,11.04024887084961,,public,ab_39453,'Centro Sociale',,,,,6501697485,cp_6229599840
166,166,45.89212417602539,11.041484832763672,Mo-Su 11:00-23:00,restaurant,ab_94933,'Bella Rovereto',,,kebab;pizza,,6536659765,cp_9861683506
167,167,45.893531799316406,11.027170181274414,,fitness_station,ab_83781,'Centro Ween Rovereto',,,,,6791933531,cp_8093332325
168,168,45.888668060302734,11.016222953796388,,picnic_table,ab_77897,,,,,,6792820034,cp_5912182760
169,169,45.88717269897461,11.030943870544434,,fitness_centre,ab_37620,'Dance Village',,,,,6867227781,cp_9395723218
170,170,45.88702392578125,11.03331184387207,,adult_gaming_centre,ab_53494,,,,,,6869007799,cp_8939450225
171,171,45.88362884521485,11.02064323425293,,artwork,ab_94237,,,,,,6910385503,cp_7077823165
172,172,45.88900375366211,11.033660888671877,,parking,ab_97196,,,,,,7146091389,cp_2126219537
173,173,45.85540771484375,11.048439025878906,,picnic_table,ab_9835,,,,,,7528823873,cp_7257673421
174,174,45.848419189453125,11.003241539001465,,picnic_table,ab_71114,,,,,,7780855766,cp_5320769440
175,175,45.84835433959961,11.003290176391602,,picnic_table,ab_37103,,,,,,7780855767,cp_3635905928
176,176,45.85359573364258,11.034873008728027,,picnic_table,ab_23576,,,,,,7894980155,cp_1133988334
177,177,45.853614807128906,11.034921646118164,,picnic_table,ab_87479,,,,,,7894980156,cp_1269338194
178,178,45.85322189331055,11.03496551513672,,information,ab_48263,,,,,,7894980157,cp_7837111167
179,179,45.85333633422852,11.034781455993652,,information,ab_27728,,,,,,7894980158,cp_5606201623
180,180,45.882850646972656,11.036678314208984,"Mo,We-Su 10:30-14:00,17:30-22:00; PH,Tu 10:30-14:00,17:30-22:00",restaurant,ab_28373,'Hong Kong',,,chinese,,7928997808,cp_8776337918
181,181,45.90423583984375,11.052472114562988,,information,ab_22683,,,,,,8005557817,cp_3381798191
182,182,45.902156829833984,11.05670166015625,,information,ab_90291,,,,,,8086040476,cp_7702208452
183,183,45.90410614013672,11.052762031555176,,information,ab_21261,,,,,,8086044929,cp_7226978957
184,184,45.88824844360352,11.042268753051758,"Mo-Fr 11:30-14:30,18:30-22:00; Sa 18:30-22:00; Su off",restaurant,ab_1563,'Putipù',,,pizza,,8197332146,cp_9791264644
185,185,45.89600372314453,11.030356407165527,,cafe,ab_73026,,,,,,8198607089,cp_2098258467
186,186,45.89547348022461,11.087693214416504,,picnic_table,ab_63858,,,,,,8465511916,cp_7152765394
187,187,45.90973663330078,11.054281234741213,,information,ab_89933,,,,,,8689591655,cp_8561870726
188,188,45.90797805786133,11.052316665649414,,information,ab_62623,,,,,,8689591656,cp_4314302103
189,189,45.90397644042969,11.03860092163086,,park,ab_84496,'Busa dei Cavai',,,,,8806252786,cp_7123186112
190,190,45.904056549072266,11.038284301757812,,theatre,ab_6165,,,,,,8806260190,cp_5436532841
191,191,45.89414596557617,11.043793678283691,,library,ab_24195,'BUR - Biblioteca Universitaria Rovereto',,,,,8867627558,cp_3070593475
192,192,45.87702560424805,11.017799377441406,,picnic_table,ab_68846,,,,,,8948896194,cp_3740522471
193,193,45.877960205078125,11.086078643798828,,guest_house,ab_19796,'Agritur Masi Brenta',,,,,9172000532,cp_4480843130
194,194,45.88949203491211,11.04482364654541,"Mo-Fr 07:30-16:00; Sa 09:00-12:00, 13:00-16:00, 18:00-22:00",restaurant,ab_45119,'Amaranta Bio Bistrot',,,vegan,,9178364617,cp_8625078622
195,195,45.88053998811196,11.022060015714745,07:30-23:45,restaurant,ab_58773,'Bici Grill Rovereto',,,,,557813326,cp_9513694447
196,196,45.89102998184555,11.038249996974258,,college,ab_53102,'Liceo Fabio Filzi',,,,,676890164,cp_5048199726
197,197,45.90573066917486,11.042396096085165,24/7,park,ab_68477,'Parco Amico ora Colorio',,,,,283549419,cp_6751951930
198,198,45.904430004723565,11.044220007510944,,school,ab_65125,"'Scuola Primaria ""M. K. Gandhi"" Rovereto'",,,,,533257964,cp_8271753654
199,199,45.893250012720586,11.041850024388111,,school,ab_20320,'Istituto Fontana',,,,,775868814,cp_3843964051
200,200,45.86951398485317,11.015513858306276,,commercial,ab_18768,'Millennium Center',,,,,994167094,cp_3383902958
201,201,45.86190999292859,11.039499990194798,,public,ab_55983,'Baita degli Alpini Lizzanella',,,,,1093955488,cp_9624199363
202,202,45.89589001885423,11.043200013713545,,school,ab_27192,"'Liceo ""A. Rosmini"" - Rovereto'",,,,,1564305845,cp_4698360567
203,203,45.89686998906399,11.043330017031792,,school,ab_24391,'Collegio Arcivescovile Dame Inglesi Rovereto',,,,,1572407331,cp_4097636383
204,204,46.07182693481445,11.14046859741211,,restaurant,ab_95873,'Pizzeria Al Villaggio',,,,,247887464,cp_1259121746
205,205,46.10961151123047,11.140262603759766,,restaurant,ab_12017,'Il bosco incantato',,,,,259973562,cp_5221076797
206,206,46.0457878112793,11.133090019226074,,theatre,ab_36621,'Teatro Sanbàpolis',,,,,265581228,cp_9595011550
207,207,46.06376266479492,11.128729820251465,,theatre,ab_61294,'Teatro San Marco',,,,,265659089,cp_4960432655
208,208,46.07389068603516,11.150733947753906,,parking,ab_8798,,,,,,266156643,cp_3795596766
209,209,46.04878234863281,11.145864486694336,,parking,ab_12402,,,,,,266179021,cp_9862819434
210,210,46.06748580932617,11.12187957763672,"Summer (1 June to 30 September) We-Mo 10:00-13:00 and 14:00-18:00; Winter (1 October to 31 May) Mo, We, Th, Fr, Sa 9:30-12:30 and 14:00-17:30, Su 10:00-13:00 and 14:00-18:00",museum,ab_71290,'Museo Diocesano Tridentino',,,,,267234391,cp_6605044762
211,211,46.06772613525391,11.121012687683104,,cafe,ab_72949,'Caffè Portici',,,,,268401562,cp_3111911522
212,212,46.067752838134766,11.12206745147705,,cafe,ab_24981,'Bar Pasi',,,,,268401567,cp_7062548527
213,213,46.0674057006836,11.12438678741455,"Mo-Sa 10:00-16:00,18:00-24:00",restaurant,ab_13211,'Old Bar & Food',,,,,268430904,cp_1269361367
214,214,46.0672721862793,11.12564182281494,Mo-Fr 07:00-21:00; Sa 07:00-12:00,cafe,ab_61102,'Johnny Bar',,,,,268430906,cp_8524291864
215,215,46.06711196899414,11.124260902404783,Mo-Sa 07:00-20:00,cafe,ab_18592,'Jo Bar',,,,,268430908,cp_3512288536
216,216,46.06626510620117,11.122992515563965,,restaurant,ab_39144,'Trattoria Al Tino',,,,,268432521,cp_8057894574
217,217,46.0665283203125,11.123342514038086,,pub,ab_20897,'Pub Al Posta',,,,,268432522,cp_3854189378
218,218,46.06597518920898,11.12388038635254,,restaurant,ab_21746,'Trattoria Al Mercato',,,,,268435080,cp_5644781696
219,219,46.06583023071289,11.123634338378906,,restaurant,ab_6932,'Borgo Nuovo Trento',,,fish;pizza,,268435081,cp_5685757666
220,220,46.06562423706055,11.12449550628662,,cafe,ab_55827,'Uva & Menta Café',,,,,268436704,cp_5311476363
221,221,46.06755828857422,11.126537322998049,Mo-Sa 07:00-20:00; Su 07:00-13:00,cafe,ab_77030,'Caffè Venezia',,,,,268440165,cp_7638966447
222,222,46.06881332397461,11.126178741455078,,cafe,ab_66194,'Kafè Matrix',,,,,268440175,cp_7441638775
223,223,46.05666732788086,11.119877815246582,,parking,ab_71568,,,11,,,268810377,cp_1376016315
224,224,46.04372024536133,11.039022445678713,,information,ab_72563,,,,,,268924940,cp_5573590351
225,225,46.121952056884766,11.105649948120115,,parking,ab_71164,,,,,,269014255,cp_5334992361
226,226,46.0694580078125,11.123644828796388,,museum,ab_87487,'S.A.S.S.- Tridentum',,,,,269184847,cp_1639261426
227,227,46.0698356628418,11.12405490875244,,cinema,ab_67265,'Supercinema Vittoria',,,,,269184853,cp_7870625702
228,228,46.07341003417969,11.126572608947754,"Tu-Sa 12:00-14:30,19:00-23:00; Su 19:00-23:00; Mo off",restaurant,ab_3350,'Acquaefarina pizzaiolo per passione',,,"'pizza', vegetarian, vegan",,269184890,cp_2768808939
229,229,46.07523727416992,11.125131607055664,"Mo,We-Su 12:00-14:30,18:00-02:00; Tu off",restaurant,ab_29873,'Pizzeria Vesuvio',,,"'pizza;fish;regional', vegetarian",,269193687,cp_4169033102
230,230,46.06476974487305,11.1234130859375,"Mo,We 09:00-24:00; Tu 00:00-00:30; Th,Fr 00:00-00:30,09:00-24:00; Sa,Su 00:00-01:00,09:00-24:00",restaurant,ab_16560,'Birreria Pizzeria Pedavena',,,,,269193730,cp_8028887018
231,231,46.06447982788086,11.123230934143066,"12:00-15:00,19:30-24:00",restaurant,ab_14828,'Trattoria al Volt',,,italian,,269193732,cp_7489892244
232,232,46.07072830200195,11.124653816223145,,restaurant,ab_29946,'Pizzeria Primavera',,,pizza,,269512908,cp_9468473019
