,has_organizationID,has_name,has_description,has_organizationType,has_category,has_hashtag,has_administrator,has_logo,has_foundationYear,has_fiscalCode,has_latitude,has_longitude,has_contactPoint
192,org_71851, Associazione il Portico,"L'associazione ""Il Portico"" propone attività in favore di tutte le categorie sociali, in particolare per persone in situazione di svantaggio. Opera in ambito educativo, dell'istruzione, del sostegno anziani e minori, dell'integrazione dei cittadini stranieri e nella lotta all'emarginazione in genere.",,"Intrattenimento - tempo libero
Scienze sociali
Formazione ed educazione",,pr_49524,,2015-01-01,,46.062795,46.062795,cp_5299319300
193,org_83039,Nuovo Dojo Arti Marziali Trento A.S.D.,"Il centro di arti marziali Nuovo Dojo nasce dall'iniziativa di alcuni appassionati con esperienza trentennale nel Karate, nell'Aiki Jujistsu e nello Iaido, allo scopo di creare un luogo ove praticare le arti marziali e crescere nello studio delle discipline svolte.Presso il Nuovo Dojo si praticano le seguenti arti marziali:Aiki Jujitsu, fondato dal M° Minoru Mochizuki con l'intento di creare un metodo di difesa personale che formi il corpo e la mente. Si utilizzano tecniche di bloccaggio, di proiezione a terra e leve articolari.Karate, disciplina dello stile Shito Ryu, è un'arte di difesa che utilizza tecniche con le mani nude (senza armi) e tecniche di gambe.Iaido, è l'arte dell'estrazione della spada che viene sguainata in maniera rapida per colpire l'avversario prima che questi possa reagire. Si ricerca l'equilibrio fisico e mentale e la perfezione del movimento.Oltre alla pratica tradizionale dell'arte marziale, si sviluppa l'attività sportiva e agonistica.Il centro propone corsi pomeridiani e serali dedicati ai bambini, agli adulti e alla difesa personale.",,"Sport
Arti marziali",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/nuovo-dojo-arti-marziali-trento-a.s.d/11952768-1-ita-IT/Nuovo-Dojo-Arti-Marziali-Trento-A.S.D.png,2019-01-01,,46.055206,46.055206,cp_9793164838
194,org_7751,Amici dell'Armonica a bocca,,,Musica,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/amici-dell-armonica-a-bocca/8398210-4-ita-IT/Amici-dell-Armonica-a-bocca.jpg,2014-01-01,,46.060296,46.060296,cp_5164247848
195,org_1897,CAI SAT Cognola,"Società Alpinisti Tridentini (alpinismo in ogni sua manifestazione, conoscenza e studio della montagna in ogni suo aspetto, tutela ambiente naturale e sostegno alle popolazioni di montagna)",,Ambiente e territorio,,pr_32332,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/cai-sat-cognola/5691508-3-ita-IT/CAI-SAT-COGNOLA.jpg,2008-01-01,,46.076692,46.076692,cp_6600115205
196,org_72303,Associazione Speck&Tech,"A community of entrepreneurs, developers, designers, professionals and... anyone who wants to build a network of tech enthusiasts within the Trento area, with the purpose of learning and sharing new ideas regarding the development, design, entrepreneurship, startups and any related topic.",,Scienza e tecnologie,technology,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-speck-tech/12003947-1-ita-IT/Associazione-Speck-Tech.png,2019-01-01,96106760224.0,46.071357,46.071357,cp_6267612521
197,org_37507,Associazione Sportiva Dilettantistica Socialtango,"Socialtango propone corsi e stages di tango argentino con maestri di fama internazionale, organizza milongas nelle sale e nelle piazze più suggestive, invita i migliori musicalizadores ad accompagnare il ballo dei suoi associati.",,Danza,tango,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-sportiva-dilettantistica-socialtango/9971044-1-ita-IT/Associazione-Sportiva-Dilettantistica-Socialtango.png,,96095890222.0,46.055257,46.055257,cp_7496832542
198,org_31319, Associazione Culturale ERRE,Cura e pubblica il trimestrale di informazione per i sobborghi di Ravina e Romagnano.,,"Scienze sociali
Comunicazione",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-erre/5274258-4-ita-IT/Associazione-Culturale-ERRE.jpg,2008-01-01,1287810228.0,46.041082,46.041082,cp_5491080515
199,org_96759,"Associazione Culturale ""La Movida""",Attività di promozione e divulgazione della cultura caraibica nell'ambito della danza,,Danza,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-la-movida/5691928-3-ita-IT/Associazione-Culturale-La-Movida.jpg,2008-01-01,96061210223.0,46.070108,46.070108,cp_3379549980
200,org_83560,Centro Cultura Fotografica@Trento,"Il CENTRO CULTURA FOTOGRAFICA@TRENTO è una Associazione Culturale nata a Trento nel 2016 con l'obiettivo di offrire a tutti gli appassionati di fotografia, principianti o esperti, un luogo di apprendimento, approfondimento e condivisione attraverso un ricco programma di attività didattiche e culturali che comprendono corsi base e di approfondimento tematico, serate culturali su vari temi, progetti di ricerca collettiva ecc. ",,"Arte
Fotografia",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/centro-cultura-fotografica-trento/12084669-1-ita-IT/Centro-Cultura-Fotografica-Trento.jpg,2016-01-01,96101700225.0,46.10611,46.10611,cp_7061721024
201,org_397,AVIS di Base di Villazzano OdV,AVIS di Base di Villazzano OdV si occupa della diffusione del messaggio sui corretti stili di vita al fine di diventare donatore di sangue e contribuire attraverso l'affiliazione e la fidelizzazione dei soci alla autosufficienza del sangue e di tutti i suoi derivati in tutta la nostra provincia.,,Volontariato e solidarietà,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/avis-di-base-di-villazzano-odv/5665153-2-ita-IT/AVIS-di-Base-di-Villazzano-OdV.jpg,2008-01-01,96036320222.0,46.046535,46.046535,cp_9444105693
202,org_1535,Associazione culturale L'Acqua che Balla,"""L'acqua che balla"" è un associazione che si occupa di femminile. Le nostre attività sono rivolte alle donne, dal menarca alla menopausa, e alle famiglie con un focus particolare sulla gravidanza, il parto ed il post parto. Il nostro team è formato da ostetriche, insegnanti di yoga, insegnanti di massaggio infantile, terapisti di craniosacrale e tecniche di massaggio, psicologi counselor  e altri professionisti che hanno a cuore la salute delle persone.",,"Scienza e tecnologie
Medicina, salute e benessere",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-l-acqua-che-balla/5684746-2-ita-IT/Associazione-culturale-L-Acqua-che-Balla.png,2008-01-01,1363010222.0,46.067268,46.067268,cp_3831242292
203,org_32750,Istituto di Psicosintesi - gruppo di Trento,Percorsi di crescita personale per il benessere. Attività di formazione a carattere esperienziale,,Scienze sociali,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/istituto-di-psicosintesi-gruppo-di-trento/12140086-2-ita-IT/Istituto-di-Psicosintesi-gruppo-di-Trento.png,,80008630487.0,46.059009,46.059009,cp_7774363640
204,org_248,A.D. Arcobaleno Basket,"L'Associazione è attiva sul territorio dal 1995.Gli Istruttori Minibasket, abilitati F.I.P. in continuo aggiornamento con i loro Centri Minibasket Arcobaleno, intendono estendere il movimento del gioco-sport minibasket sul territorio della città di Trento e dei comuni limitrofi, collaborando con la Federazione Italiana Pallacanestro di Trento per quanto riguarda i programmi tecnici e le finalità educative.L'obiettivo dello Staff Arcobaleno Basket porta ad un fine comune per tutti, cioè quello di dare la possibilità ai bambini ed alle bambine con età dai 5 agli 11 anni di praticare attività motoria ""a misura di miniatleta"" ed in particolare il nostro gioco-sport senza alcuna pretesa agonistica che sarebbe negativa vista l'età dei partecipanti.I corsi di minibasket si svolgono su 7 palestre del comune di Trento (orari sul sito www.ArcobalenoBasket.com) Il minibasket come gioco-sport risponde appieno alle esigenze di crescita psicologica e fisiologica del bambino, rispettando e promovendo la sua creatività ed il suo bisogno di socializzare essendo un'attività di gruppo.I bambini passano in questo periodo, con gradualità e naturalezza, dal movimento al gioco come conseguenza logica ed istintiva dell'attività motoria; dai comuni passaggi e corsa con la palla, ai primi tiri a canestro, al gioco-sport del minibasket incentrato sul coinvolgimento di tutti i bambini che dialogando arrivano insieme a raggiungere il loro scopo: il canestro.Oltre alla normale attività di minibasket svolta da ottobre a maggio, la società animata da spirito di aggregazione, collabora anche durante l'anno in diverse proposte invernali ed estive: Trentino Camp, Camp al Mare, Sport Estate Insieme (settimane ludico-sportive).",,"Sport
Pallacanestro",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.d.-arcobaleno-basket/5662276-3-ita-IT/A.D.-Arcobaleno-Basket.png,1995-01-01,1504530229.0,46.102825,46.102825,cp_3061854570
205,org_710,A. S. D. Club Ciclistico  Forti e Veloci,"La disciplina sportiva praticata è il CICLISMO; si esplicita tesserando atleti con età 7-12 anni (giovanissimi), 13-14 anni (allievi); tutti i ragazzi vengono seguiti in allenamento settimanalmente dai relativi Direttori Sportivi e, quindi, alla domenica, portati sui campi di gara (strada, pista, MTB, BMX ecc.). Sono dotati di biciclette da corsa, dal corredo sociale; prima dell'iscrizione vengono sottoposti a visita medica sportiva di abilitazione alla pratica agonistica; nella stagione invernale viene effettuata la preparazione in palestra.",,"Sport
Ciclismo",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.-s.-d.-club-ciclistico-forti-e-veloci/7930689-4-ita-IT/A.-S.-D.-Club-Ciclistico-Forti-e-Veloci.png,2008-01-01,80017360225.0,46.064438,46.064438,cp_3094115985
206,org_1857,A.P.D. REN e centro Qwan Ki Do Shan Ying,"A.p.d. Rèn ha come proprio slogan: ""l'arte del corpo in armonia"" e propone a Trento e Cognola dal 1984 lo sviluppo dell'arte marziale Qwan Ki Do attraverso il centro Shan Ying. Affascinante metodo di kung fu vietnamita idoneo a bimbi, ragazzi ed adulti a partire dai 4 anni. Inoltre organizza corsi specifici di difesa personale, come attività parallele espressamente dedicate al benessere psico fisico, come Percorso Salute, Ren Fit, Sm System e Postural Walking.",,"Intrattenimento - tempo libero
Sport
Arti marziali
Camminata nordica",,pr_1844,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.p.d.-ren-e-centro-qwan-ki-do-shan-ying/5690731-9-ita-IT/A.P.D.-REN-e-centro-Qwan-Ki-Do-Shan-Ying.jpg,1984-01-01,96092600228.0,46.070902,46.070902,cp_2184749118
207,org_411,A.S.D. Buonconsiglio Nuoto - Trento,"Settore Nuoto: Centro Sportivo ""Trento Nord"", via 4 Novembre 23/4, Gardolo - 38121 Trento; Orario: dal lunedì al venerdì dalle ore 16.30 alle ore 19.30Telefono: 0461/961625Settore Tuffi: Centro Sportivo ""Manazzon"", via Fogazzaro 4 - 38122 Trento; Orario: lunedì, mercoledì e venerdì dalle 16.30 alle 18.00Telefono: 0461/910464L'Associazione Sportiva Dilettantistica Buonconsiglio Nuoto è stata fondata l'11 novembre 1977 come una Società sportiva avente per finalità l'organizzazione e la cura dello Sport Natatorio per fini agonistici. Oltre al nuoto, la società dal 1984 svolge attività anche nel settore tuffi per il quale è riuscita a portare un'atleta, Francesca Dallapè, alle Olimpiadi di Pechino 2008 e di Londra 2012, alle finali dei Mondiali di Nuoto di Roma 2009, di Shanghai 2011 e Barcellona 2013.DISCIPLINE SPORTIVE. La società si occupa di organizzare attività di tipo acquatico, in specifico nuoto, tuffi, pallanuoto e acquagym. Per tutte le discipline organizza attività a livello agonistico e a livello amatoriale. Inoltre la società è affiliata alla Federazione Italiana Nuoto (FIN) ed è riconosciuta come Scuola di Nuoto Federale, pertanto sono regolarmente organizzate per tutte le discipline corsi a tutti i livelli e per tutte le età, corsi sia in piccoli gruppi che individuali, seguiti da istruttori con regolare brevetto federale. La società propone un tariffario agevolato per la partecipazione alle attività annuali a partire dal secondo figlio.",,"Sport
Nuoto",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-buonconsiglio-nuoto-trento/5665363-5-ita-IT/A.S.D.-Buonconsiglio-Nuoto-Trento.png,2008-01-01,2025630225.0,46.096637,46.096637,cp_3777786910
208,org_233,Aquila Basket Trento 2013 S.d.r.l.,"Aquila Basket Trento è nata a Trento nel 1996: in quella stagione la società bianconera militava nel campionato di serie D e da allora, in 17 anni di attività, ha ottenuto diverse promozioni tanto che dalla stagione 2012/13 l'Aquila Basket disputa il secondo campionato nazionale, la LegaDue. Nel marzo 2013 l'Aquila Basket ha vinto la Coppa Italia di LegaDue. Nel palmares di Aquila Basket c'è anche una Coppa Italia di serie C (2005). Aquila Basket non è però solo prima squadra, infatti, la società trentina ha un ampio settore giovanile con squadre in tutte le categorie, con la punta di diamante del gruppo U19 che partecipa al campionato Nazionale di categoria. Aquila Basket ha anche un settore minibasket ad esso collegato che fa attività di base in diversi centri a Trento e dintorni. L'attività di Aquila Basket non si limita solo a quella sportiva: con Aquila Basket For No Profit è stata creata una rete di associazioni con cui la società bianconera costruisce progetti in favore delle fasce più deboli della comunità trentina.",,"Sport
Pallacanestro",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/aquila-basket-trento-2013-s.d.r.l/5662045-3-ita-IT/Aquila-Basket-Trento-2013-S.d.r.l.png,1996-01-01,2125690228.0,46.056094,46.056094,cp_9073907606
209,org_1912,A.S. Scuderia Trentina,"L'A.S. Scuderia Trentina è nata il 2 agosto 1951 su iniziativa di alcuni amici appassionati dei motori che hanno dato vita ad un nuovo ""Gruppo Sportivo"" dell'Automobile Club Trento, innestandosi in questa meravigliosa avventura iniziata il 5 luglio 1925 con l'edizione ""zero"" della ""Trento-Bondone"", alla quale parteciparono 16 moto, 2 bici a motore e 11 automobili. Nel 1958 la ""Trento-Bondone"" ottiene la titolazione europea che mantiene fino al 1981. Problemi di sicurezza fermano infatti la competizione negli anni dal 1982 al 1987.Nel 1982 la Scuderia Trentina, sganciandosi dall'ACI Trento, diventa giuridicamente autonoma. Nel 1983 organizza, in alternativa alla Trento-Bondone, la ""Levico-Vetriolopanarotta"" che continuerà sino al 2003 con validità (dal 1995 al 1999) di Coppa del Mondo Vetture Elettrosolari.Nel 1990 la ""Trento-Bondone"" assume la validità di Campionato Italiano, nel 2004 ottiene la titolazione europea per le auto storiche e nel 2006 anche quella prestigiosa per le auto moderne.Nel 2010, in occasione della 60^ edizione della Trento-Bondone, la Scuderia Trentina organizza, su incarico della FIA, la premiazione finale delle 12 gare di Campionato Europeo della Montagna.Tutti i Presidenti della Scuderia che si sono succeduti nell'arco degli anni hanno lasciato la loro impronta: da Massimiliano Zini a Mariano Lubich, da Rinaldo Giovannini a Gianni De Gaspari, da Paolo Colombo a Giancarlo Gardumi e, nel nuovo corso, da Adriano Ciola a Giorgio Sala, da Enrico Zobele fino all'attuale Fiorenzo Dalmeri.In particolare l'associazione organizza:- la Gara di velocità in salita riservata a sole autovetture (Storiche, Moderne e Scaduta omologazione) su strada chiusa al traffico, sotto l'egida della FIA (Federazione Internazionale dell'Automobile) e di ACI-CSAI (Organismo sportivo dell'ACI): ""Trento-Bondone"" &ndash; km. 17,300 sulla S.P. n. 85 del Monte Bondone- la Gara di abilità automobilistica riservata a sole autovetture, su strada chiusa al traffico con regolamentazione ACI-CSAI: ""Slalom 7 tornanti"" &ndash; km. 2,900 &ndash; S.P. n. 85 del Monte Bondone (tra Sardagna e Candriai).",,Sport,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.-scuderia-trentina/5691823-5-ita-IT/A.S.-Scuderia-Trentina.png,2008-01-01,862630225.0,46.100465,46.100465,cp_3000628852
210,org_53296, Associazione culturale per l'Innovazione e la Diffusione delle Idee,"L’associazione svolge attività legate al mondo TED, con un grande evento annuale dedicato all’innovazione, a nuovi progetti, nuove ricerche in atto ed attività minori sempre legate al mondo TED con analisi di situazioni e fenomeni sociali, ambientali, economici e tecnologici.",,"Ambiente e territorio
Scienze sociali
Sociologia",,pr_78470,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-per-l-innovazione-e-la-diffusione-delle-idee/12151792-1-ita-IT/Associazione-culturale-per-l-Innovazione-e-la-Diffusione-delle-Idee.jpg,2015-01-01,2481130223.0,46.06689,46.06689,cp_8408733206
211,org_19448,Circolo San Vigilio Mattarello,Associazione di promozione sociale dedicata alla popolazione di Mattarello,,Intrattenimento - tempo libero,,,,2020-01-01,96036500229.0,46.005923,46.005923,cp_7395237661
212,org_56519,Associazione Multiversoteatro,"Multiversoteatro nasce nel 2009, fondato da Michela Embrìaco, attrice, regista, insegnante di teatro e teatroterapeuta. I nostri spettacoli parlano soprattutto del ruolo della donna nella storia e nella società contemporanea.  Multiversoteatro organizza corsi e seminari di teatro e teatroterapia, collabora con enti e onlus.",,Teatro,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-multiversoteatro/5699761-4-ita-IT/Associazione-Multiversoteatro.jpg,2009-01-01,2140720224.0,46.085406,46.085406,cp_9970538527
213,org_1406,Gruppo Trentino di Volontariato Onlus (GTV) ,"GTV è una ong che opera nell'ambito della cooperazione internazionale e dell'educazione alla cittadinanza globale. La sua mission è mettere in relazione la comunità trentina con le comunità del Sud Est Asiatico per sviluppare capacità e scambiare esperienze con particolare attenzione ai diritti dei soggetti vulnerabili come bambini, donne e minoranze. GTV intende l'autosviluppo delle comunità come antidoto allo sfruttamento.",Volontariato e solidarietà,"Volontariato e solidarietà
Cooperazione",,pr_78052,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/gruppo-trentino-di-volontariato-onlus-gtv/5271751-2-ita-IT/Gruppo-Trentino-di-Volontariato-Onlus-GTV.png,2008-01-01,1662170222.0,46.074779,11.121749,cp_6006598882
214,org_442,Associazione Nazionale Carabinieri - Gen. Michele de Finis ,"L'Associazione si propone di:- promuovere la solidarietà tra i militari in servizio e in congedo- mantenere vive le tradizioni dell'Arma e la memoria dei suoi caduti- realizzare, nei limiti delle possibilità, l'assistenza morale, culturale, ricreativa ed economica a favore degli iscritti e delle loro famiglie- promuovere e partecipare ad attività di volontariato per il conseguimento di finalità assistenziali, sociali e culturali.",,Volontariato e solidarietà,,pr_58086,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-nazionale-carabinieri-gen.-michele-de-finis/6487070-2-ita-IT/Associazione-Nazionale-Carabinieri-Gen.-Michele-de-Finis.jpg,2008-01-01,96054710221.0,46.051177,46.051177,cp_8677601965
215,org_24280,Associazione House of Boxing,"La nostra associazione si occupa di promuovere la cultura del Pugilato, promuoverne i nobili principi e gli ideali. Offriamo oltre ai corsi sportivi uno spazio di aggregazione giovanile, un servizio di aiuto compiti per i nostri atleti, mental coaching sportivo e non. Organizziamo inoltre eventi con esperti, orientati al confronto su tematiche/problematiche che riguardano i giovani sia in ambito sportivo che in ambito di crescita personale.Le attività di svolgono in via Untervegher 78",,Sport,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/associazione-house-of-boxing/12434567-1-ita-IT/Associazione-House-of-Boxing.png,2020-01-01,2590860223.0,46.012913,46.012913,cp_2107254995
216,org_2231,Associazione Lucilla May,"L'Associazione Lucilla May, nata nel 2006, collabora con numerosi artisti, gruppi e realtà culturali locali e non; si occupa della promozione musicale di qualità cercando sempre nuove forme di diffusione anche attraverso la sinergia con forme d'arte affini (poesia, teatro, ecc.). Ha al suo attivo più di 10 rassegne e numerosi eventi.",,Musica,,pr_58220,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-lucilla-may/5270211-7-ita-IT/Associazione-Lucilla-May.jpg,2008-01-01,96073200220.0,46.074779,11.121749,cp_1355861498
217,org_29545,Coro filarmonico trentino APS,"Il Coro Filarmonico Trentino - costituito  nel 2007 e diretto dal M° Sandro Filippi - svolge una intensa attività concertistica impegnando un organico variabile tra le 24 e 32 unità in repertori sia sacri che profani. Numerose e qualificate le sue collaborazioni a livello locale, nazionale e internazionale. ",,"Musica
Corale",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/coro-filarmonico-trentino-aps/11670728-5-ita-IT/Coro-filarmonico-trentino-APS.jpg,2007-01-01,96079680227.0,46.083032,46.083032,cp_8277422017
218,org_1805,Federazione Pescatori Trentini - FPT,"Coordinamento tra le varie associazioni dilettantistiche di pesca trentine, aderenti alla federazione",,Sport,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/federazione-pescatori-trentini-fpt/9116194-2-ita-IT/Federazione-Pescatori-Trentini-FPT.jpg,2008-01-01,96086420229.0,46.045378,46.045378,cp_7257672463
219,org_30298,Associazione culturale cucito & ricamo,"L'Associazione culturale “Cucito e Ricamo” di Trento ha carattere prevalentemente volontario senza finalità di lucro. Il suo compito è quello di promuovere attività culturali, artistiche e ricreative, cercando il più possibile di divulgare e salvaguardare antiche arti manuali di ricamo, cucito, merletto, uncinetto, maglia, bijoux e, in genere, prodotti artigianali realizzati a mano. Le lezioni si svolgono tutti i giorni, organizzate dalla mattina fino a tardo pomeriggio.",,Arte,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-cucito-ricamo/12676799-2-ita-IT/Associazione-culturale-cucito-ricamo.jpg,2021-01-01,96103810220.0,46.055093,46.055093,cp_7264309351
220,org_21011,Consorzio Associazioni con il Mozambico onlus - cam, Cam,,"Volontariato e solidarietà
Cooperazione",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/consorzio-associazioni-con-il-mozambico-onlus-cam/5271851-5-ita-IT/Consorzio-Associazioni-con-il-Mozambico-onlus-cam.png,2008-01-01,1810670222.0,46.100636,46.100636,cp_4906860944
221,org_48074,Banca del Tempo Etico APS,"La Banca del Tempo Etico APS è una associazione di mutuo aiuto che utilizza il tempo come moneta di scambio nella ""reciprocità"". Si possono scambiare servizi, cose e prodotti, ma anche saperi, cultura e conoscenze. Gli scambi avvengono tramite un sistema informatico dedicato in Telegram: @BancaTempoBot. L'accesso è libero e gratuito.",,Volontariato e solidarietà,banca;tempo,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/banca-del-tempo-etico-aps/12005136-1-ita-IT/Banca-del-Tempo-Etico-APS.jpg,2019-01-01,96080870221.0,46.068928,46.068928,cp_6486414699
222,org_84476,Al-Anon - Gruppi auto-aiuto per familiari di bevitori problematici,"L'Associazione Al-Anon, per familiari ed amici di bevitori problematici, ha lo scopo di aiutare chi soffre per la convivenza con persone per cui il consumo di alcol è diventato un problema, condividendo il percorso di recupero dallo stato di incertezza, ansia, paura,m vergogna e solitudine attraverso il programma dei dodici passi adattati da Alcolisti Anonimi e le esperienze di chi vive o ha vissuto gli stessi problemi.È garantito l'anonimato delle persone e non ci sono quote da pagare.L'unica condizione richiesta per essere membri è di avere un parente o un amico per cui l'alcol è un problema.",,"Volontariato e solidarietà
Assistenza",alcolismo,,,2008-01-01,97007630581.0,46.089625,46.089625,cp_4512288486
223,org_676,Circolo  associativo S. Donà - Aps - Trento,"Il circolo persegue senza scopo di lucro, finalità civiche, solidaristiche e di utilità sociale, attraverso l'esercizio in via esclusiva o principale, di una o più attività di interesse generale in favore dei propri associati, dei loro famigliari o terzi.",,Intrattenimento - tempo libero,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/circolo-associativo-s.-dona-aps-trento/5670109-2-ita-IT/Circolo-associativo-S.-Dona-Aps-Trento.jpg,2008-01-01,96006160228.0,46.072648,46.072648,cp_3818855152
224,org_52288,Alternart,"Alternart è l'associazione che gestisce la sede trentina della Scuola di Artiterapie Artedo che comprende danza movimento terapia, musicoterapia, teatroterapia e arteterapia. Inoltre organizza workshop ed eventi di vario tipo sempre nell'ambito artistico. Disponibile a collaborare e fare rete, sempre aperti a nuove proposte.
Nuova sede operativa:
Centro ""Da zero a infinito""Via Giuseppe Garibaldi, 1 - 38015 Lavis (Tn)",,"Arte
Danza
Musica
Teatro",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/alternart/11863457-1-ita-IT/ALTERNART.png,2015-01-01,96108190222.0,46.088598,46.088598,cp_5343415890
225,org_50385,Associazione culturale KIBO,"Promuovere la crescita personale dei propri associati e una completa formazione umana e sociale, con particolare riguardo al campo del benessere personale e del contatto con la natura.L'Associaizone culturale ha come oggetto le seguenti attività: relazionali, culturali, di formazione, di aggiornamento, ludico-ricreativa e per il benessere psico-fisico, in ambito sociale, in ambito ambientale, di solidarietà.",,Volontariato e solidarietà,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-kibo/12786498-3-ita-IT/Associazione-culturale-KIBO.jpg,2008-01-01,96113870222.0,46.04612,46.04612,cp_3591989774
226,org_6658,"Il Gruppo, associazione culturale","L'Associazione culturale ""Il Gruppo"" si costituisce a Roncafort nel 1987. Nei primi anni l'attività è prevalentemente ricreativa, volta alla riscoperta delle vecchie tradizioni popolari e alla difesa del territorio, centro di zone commerciali senza strutture sociali dove recuperare un'identità comunitaria. Nel corso degli anni Il Gruppo dedica particolare attenzione al disagio sociale, alla cultura della pace, alla salvaguardia dell'ambiente e al tentativo di recupero della periferia nord di Trento, diventata ormai quartiere dormitorio, come luogo dove vivere, socializzare, costruire rapporti sociali.Dopo alcuni mesi di riflessione in seguito al risultato del referendum sull'inceneritore contro il quale l'associazione si era fortemente opposta, Il Gruppo ha deciso di continuare a portare avanti gli ideali che lo hanno contraddistinto nel tempo: pace, ambiente, iniziative volte all'aggregazione degli abitanti della periferia. In particolare considerando la nuova realtà territoriale per la quale sono presenti un gran numero di stranieri con conseguenti grandi difficoltà di integrazione, si sta provando ad effettuare incontri fra culture diverse.Il Gruppo inoltre si sta dedicando anche ad eventi rivolti agli adolescenti come tentativo di creare momenti di incontro per i giovani che in questo quartiere non hanno strutture a loro disposizione. Il tema della pace rimane sempre prioritario con iniziative che portano alla raccolta di fondi per quanti vivono sotto la soglia della povertà.",,Ambiente e territorio,,pr_41992,,1987-01-01,96019140225.0,45.866373,45.866373,cp_3920659994
227,org_924,Coro alpino trentino di Gardolo,"Associazione corale, costituita nel 1967, iscritta alla Federazione cori del TrentinoAttività di canto popolare",,"Musica
Corale",,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/coro-alpino-trentino-di-gardolo/5273358-2-ita-IT/Coro-Alpino-Trentino-di-Gardolo.jpg,1967-01-01,96008890228.0,46.107625,46.107625,cp_3508088193
228,org_1863,Rari Nantes Trento,Associazione polisportiva dilettantistica ,,"Sport
Nuoto",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/rari-nantes-trento/5690857-2-ita-IT/Rari-Nantes-Trento.jpg,1930-01-01,1479820225.0,46.041316,46.041316,cp_3463253848
