,has_ID,has_officialName,has_municipality,has_province,has_country,has_website,has_latitude,has_longitude,has_elevation,has_facilityType,has_uploadDate,has_addr:street,has_addr:housenumber,has_accessibleElevator,has_reservedParkinglots,has_guidanceSystem,has_accessibleToilette,has_steps,has_ramp,has_staircaseSlope,has_levelOfAccessibility
248,ab_4502,,Trento,TN,it, ,46.131797790527344,11.141878128051758,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
249,ab_94331,'Pizzeria OroStube',Trento,TN,it, ,46.06475830078125,11.150452613830566,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'yes'
250,ab_65798,'Pizzeria Salesà',Trento,TN,it, ,46.06612396240234,11.15481948852539,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'limited'
251,ab_18483,,Trento,TN,it, ,46.06029891967773,11.158148765563965,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
252,ab_65738,'Vigolo Vattaro - Rif. Maranza',Trento,TN,it, ,46.02384948730469,11.180241584777832,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
253,ab_55126,'Biblioteca Argentario',Trento,TN,it, ,46.07697296142578,11.141749382019045,0.0,library,2021-12-13, , ,False,False,False,False,False,False,,'no'
254,ab_11353,'Pizzeria Quattro Stagioni',Trento,TN,it, ,46.07527160644531,11.13790225982666,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'yes'
255,ab_17913,,Trento,TN,it, ,46.0760498046875,11.146743774414062,0.0,pub,2021-12-13, , ,False,False,False,False,False,False,,'no'
256,ab_72880,,Trento,TN,it, ,46.06932067871094,11.075325965881348,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
257,ab_71049,,Trento,TN,it, ,46.05065536499024,11.069311141967772,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
258,ab_78347,,Trento,TN,it, ,46.05016326904297,11.067954063415527,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
259,ab_49239,,Trento,TN,it, ,46.04823303222656,11.065044403076172,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
260,ab_56737,,Trento,TN,it, ,46.0429573059082,11.06399917602539,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
261,ab_83344,,Trento,TN,it, ,46.04452896118164,11.06091022491455,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
262,ab_24586,,Trento,TN,it, ,46.041542053222656,11.06017780303955,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
263,ab_29504,"""Santuario e Monastero Sant'Anna""",Trento,TN,it, ,46.06504440307617,11.041987419128418,0.0,attraction,2021-12-13, , ,False,False,False,False,False,False,,'no'
264,ab_57350,,Trento,TN,it, ,46.089115142822266,11.131258964538574,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
265,ab_76881,'Ristorante Ai Canopi',Trento,TN,it, ,46.093971252441406,11.130589485168455,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
266,ab_76296,'La Becca',Trento,TN,it, ,45.9627571105957,11.01158046722412,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
267,ab_27475,,Trento,TN,it, ,45.97666931152344,11.15127658843994,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
268,ab_60684,,Trento,TN,it, ,46.06135940551758,11.150179862976074,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
269,ab_98196,'Hotel America',Trento,TN,it, ,46.07114410400391,11.124173164367676,0.0,hotel,2021-12-13, , ,False,False,False,False,False,False,,'yes'
270,ab_98799,,Trento,TN,it, ,46.08648300170898,11.121068000793455,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
271,ab_7869,'Caffè al Parco',Trento,TN,it, ,46.08723068237305,11.12135887145996,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'limited'
272,ab_57332,,Trento,TN,it, ,46.04070281982422,11.154743194580078,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
273,ab_69481,,Trento,TN,it, ,46.0540885925293,11.169154167175291,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
274,ab_86880,,Trento,TN,it, ,46.091434478759766,11.160911560058594,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
275,ab_79049,'Cima Celva',Trento,TN,it, ,46.07389068603516,11.184059143066406,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
276,ab_61076,,Trento,TN,it, ,46.04288101196289,11.180010795593262,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
277,ab_7878,'Agritur DEPEDRI',Trento,TN,it, ,46.06456756591797,11.095208168029783,0.0,hostel,2021-12-13, , ,False,False,False,False,False,False,,'no'
278,ab_7518,'Spiaz de le Patate',Trento,TN,it, ,46.0532455444336,11.181929588317873,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
279,ab_4026,,Trento,TN,it, ,46.04315185546875,11.037962913513184,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
280,ab_8140,'Blu Bar',Trento,TN,it, ,46.05796813964844,11.132525444030762,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
281,ab_79761,'Parcheggio Big Center',Trento,TN,it, ,46.044918060302734,11.128463745117188,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
282,ab_31829,,Trento,TN,it, ,46.04830932617188,11.12391757965088,0.0,pitch,2021-12-13, , ,False,False,False,False,False,False,,'no'
283,ab_93533,'Biblioteca Clarina',Trento,TN,it, ,46.05174255371094,11.127649307250977,0.0,library,2021-12-13, , ,False,False,False,False,False,False,,'no'
284,ab_83281,,Trento,TN,it, ,46.04923629760742,11.1295804977417,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
285,ab_35165,,Trento,TN,it, ,46.04821014404297,11.12411880493164,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
286,ab_50583,'Pizzorante Bar Groff',Trento,TN,it, ,46.047508239746094,11.126131057739258,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
287,ab_38327,'Ristorante Loto S.r.l.',Trento,TN,it, ,46.05600357055664,11.131473541259766,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
288,ab_50599,'Blue Sax',Trento,TN,it, ,46.05632019042969,11.128761291503906,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
289,ab_41302,"'Bar Pasticceria ""Dolce Cuore""'",Trento,TN,it, ,46.00675582885742,11.12857723236084,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
290,ab_98884,'Caffè Olimpia',Trento,TN,it, ,46.06840133666992,11.121418952941896,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
291,ab_24855,'Ufficio Informazioni - APT Trento,Trento,TN,it, ,46.07036972045898,11.12121295928955,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'yes'
292,ab_44031,'Bar Picaro',Trento,TN,it, ,46.06892776489258,11.119061470031738,0.0,pub,2021-12-13, , ,False,False,False,False,False,False,,'no'
293,ab_21649,"""Sapori d'Asia""",Trento,TN,it, ,46.06907653808594,11.118671417236328,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
294,ab_60606,'Osteria Trentina',Trento,TN,it, ,46.06947708129883,11.119979858398438,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'limited'
295,ab_88622,'Caffè Excelsior',Trento,TN,it, ,46.06991195678711,11.124310493469238,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
296,ab_73598,'La Terrazza',Trento,TN,it, ,46.04060363769531,11.13290309906006,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'yes'
297,ab_20928,'Pasticceria Bar Mazzoleni',Trento,TN,it, ,46.07734680175781,11.120283126831056,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
298,ab_89607,'Dolomiti',Trento,TN,it, ,46.07101058959961,11.117009162902832,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
299,ab_32237,'Sapori Mediterranei',Trento,TN,it, ,46.06499481201172,11.114105224609377,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
300,ab_9042,'Pizzeria da Albert',Trento,TN,it, ,46.06657028198242,11.117168426513672,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
301,ab_70876,"""Pizzeria Tetley's""",Trento,TN,it, ,46.06574249267578,11.121244430541992,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
302,ab_14253,'Orso Grigio',Trento,TN,it, ,46.06558609008789,11.12226676940918,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
303,ab_30297,'Ristorante Pizzeria Doc',Trento,TN,it, ,46.06357192993164,11.131049156188965,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
304,ab_50705,'Bar 3 Portoni',Trento,TN,it, ,46.06398391723633,11.123347282409668,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
305,ab_57703,'Tonyk Club',Trento,TN,it, ,46.09454345703125,11.109881401062012,0.0,pub,2021-12-13, , ,False,False,False,False,False,False,,'no'
306,ab_19446,'Pizzeria da Mimmo',Trento,TN,it, ,46.03774642944336,11.10538101196289,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
307,ab_45562,,Trento,TN,it, ,46.03452301025391,11.153945922851562,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
308,ab_27453,,Trento,TN,it, ,46.03913879394531,11.154175758361816,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
309,ab_8846,,Trento,TN,it, ,46.04104232788086,11.155292510986328,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
310,ab_99965,'Carducci',Trento,TN,it, ,46.06843566894531,11.124621391296388,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
311,ab_46331,'Bar Rex',Trento,TN,it, ,46.06891632080078,11.122626304626465,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'yes'
312,ab_81714,'Ristorante Bar Pizzeria',Trento,TN,it, ,46.04746627807617,11.145161628723145,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
313,ab_92361,"'Trattoria ""Al Parol""'",Trento,TN,it, ,46.06680679321289,11.140582084655762,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
314,ab_58722,'Le Gallerie - Museo Storico del Trentino',Trento,TN,it, ,46.07175827026367,11.113531112670898,0.0,museum,2021-12-13, , ,False,False,False,False,False,False,,'yes'
315,ab_67453,'Centro Fondo alle Viote sul Monte Bondone',Trento,TN,it, ,46.02056503295898,11.04226016998291,0.0,sports_centre,2021-12-13, , ,False,False,False,False,False,False,,'no'
316,ab_93951,'Terrazza Panoramica della Grotta',Trento,TN,it, ,46.04524993896485,11.14963722229004,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
317,ab_38096,,Trento,TN,it, ,46.02312469482422,11.038593292236328,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
318,ab_80182,'Ai Vicoli',Trento,TN,it, ,46.06757736206055,11.120266914367676,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
319,ab_38194,'Ristorante Pizzeria Nuova Castelli',Trento,TN,it, ,46.07609939575195,11.124073028564451,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'yes'
320,ab_95780,,Trento,TN,it, ,46.05375289916992,11.169840812683104,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
321,ab_91089,,Trento,TN,it, ,46.05204391479492,11.170937538146973,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
322,ab_5490,,Trento,TN,it, ,46.04172134399414,11.181706428527832,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
323,ab_91676,,Trento,TN,it, ,46.04840087890625,11.183282852172852,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
324,ab_51897,'Stoi de Chegul',Trento,TN,it, ,46.04999923706055,11.18496799468994,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
325,ab_28462,,Trento,TN,it, ,46.050907135009766,11.184489250183104,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
326,ab_77600,,Trento,TN,it, ,46.051029205322266,11.185395240783691,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
327,ab_41819,,Trento,TN,it, ,46.04447555541992,11.033751487731934,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
328,ab_61723,,Trento,TN,it, ,46.04497909545898,11.034229278564451,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
329,ab_48524,,Trento,TN,it, ,46.045188903808594,11.034136772155762,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
330,ab_39347,,Trento,TN,it, ,46.04179763793945,11.037330627441406,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
331,ab_84173,,Trento,TN,it, ,46.043060302734375,11.038509368896484,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
332,ab_58659,,Trento,TN,it, ,46.04376983642578,11.038569450378418,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
333,ab_83402,,Trento,TN,it, ,46.046993255615234,11.04308795928955,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
334,ab_10105,,Trento,TN,it, ,46.05400466918945,11.041089057922363,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
335,ab_57062,,Trento,TN,it, ,46.05064010620117,11.046772956848145,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
336,ab_70389,,Trento,TN,it, ,46.05653381347656,11.061649322509766,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
337,ab_43642,'H/àkka/',Trento,TN,it, ,46.06982803344727,11.127410888671877,0.0,pub,2021-12-13, , ,False,False,False,False,False,False,,'no'
338,ab_88226,'Palestra Trim',Trento,TN,it, ,46.054290771484375,11.13302230834961,0.0,fitness_centre,2021-12-13, , ,False,False,False,False,False,False,,'no'
339,ab_41451,,Trento,TN,it, ,46.047393798828125,11.087862014770508,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
340,ab_92695,'Ristorante Pizzeria Green Tower',Trento,TN,it, ,46.07195663452149,11.12444019317627,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'yes'
341,ab_77393,,Trento,TN,it, ,46.06414031982422,11.14805507659912,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
342,ab_95276,'Cantina Ester',Trento,TN,it, ,46.06196594238281,11.151573181152344,0.0,guest_house,2021-12-13, , ,False,False,False,False,False,False,,'no'
343,ab_33699,,Trento,TN,it, ,46.06731414794922,11.165980339050291,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
344,ab_89841,,Trento,TN,it, ,46.06787872314453,11.123148918151855,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
345,ab_27759,'Ristorante Pizzeria Chistè',Trento,TN,it, ,46.06884002685547,11.121569633483888,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
346,ab_79586,'Dersut Caffè',Trento,TN,it, ,46.06925964355469,11.120014190673828,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
347,ab_56184,'Caffè 34',Trento,TN,it, ,46.06754684448242,11.120908737182615,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'limited'
348,ab_87863,"""Rosa D'Oro""",Trento,TN,it, ,46.068336486816406,11.119847297668455,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
349,ab_82853,'Accademia',Trento,TN,it, ,46.06868362426758,11.120248794555664,0.0,hotel,2021-12-13, , ,False,False,False,False,False,False,,'yes'
350,ab_53144,'Orient',Trento,TN,it, ,46.06745529174805,11.117881774902344,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
351,ab_37908,'Al Duomo',Trento,TN,it, ,46.06692123413086,11.12063694000244,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
352,ab_30998,,Trento,TN,it, ,46.07182693481445,11.119355201721191,0.0,taxi,2021-12-13, , ,False,False,False,False,False,False,,'no'
353,ab_28404,'Bar Orchidea',Trento,TN,it, ,46.06893539428711,11.120061874389648,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
354,ab_33653,'Bar Roby',Trento,TN,it, ,46.06449890136719,11.12119483947754,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
355,ab_63325,'Antica Trattoria Due Mori',Trento,TN,it, ,46.070194244384766,11.125069618225098,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
356,ab_46858,,Trento,TN,it, ,46.07305145263672,11.113516807556152,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
357,ab_59003,,Trento,TN,it, ,46.06515502929688,11.102514266967772,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
358,ab_68857,'Albergo Venezia',Trento,TN,it, ,46.06778717041016,11.121268272399902,0.0,hotel,2021-12-13, , ,False,False,False,False,False,False,"""For wheelchair users",'no'
359,ab_14270,"""Garnì Aquila d'Oro""",Trento,TN,it, ,46.06786346435547,11.121313095092772,0.0,hotel,2021-12-13, , ,False,False,False,False,False,False,,'no'
360,ab_48788,'Albergo Venezia',Trento,TN,it, ,46.06794738769531,11.121254920959473,0.0,hotel,2021-12-13, , ,False,False,False,False,False,False,,'no'
361,ab_96293,'Moki',Trento,TN,it, ,46.06850814819336,11.123405456542969,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
362,ab_54119,'Alla Grotta',Trento,TN,it, ,46.06977081298828,11.125435829162598,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'yes'
363,ab_8652,'Alla Mostra',Trento,TN,it, ,46.07109832763672,11.125843048095703,0.0,restaurant,2021-12-13, , ,False,False,False,True,False,False,,'yes'
364,ab_73204,,Trento,TN,it, ,46.09039306640625,11.087020874023438,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
365,ab_24033,"'Pasticceria Caffetteria""Casa del Cioccolato""'",Trento,TN,it, ,46.06881332397461,11.121342658996582,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'yes'
366,ab_18176,"""Ca' dei Gobj - Ristorante Birreria""",Trento,TN,it, ,46.06853485107422,11.123724937438965,0.0,restaurant,2021-12-13, , ,False,False,False,True,False,False,,'yes'
367,ab_57498,,Trento,TN,it, ,46.07429122924805,11.135143280029297,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
368,ab_20251,'Pizzeria Laste',Trento,TN,it, ,46.07369995117188,11.134199142456056,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
369,ab_12733,,Trento,TN,it, ,46.07231140136719,11.077422142028809,0.0,picnic_site,2021-12-13, , ,False,False,False,False,False,False,,'no'
370,ab_46646,'Clesio',Trento,TN,it, ,46.07100677490234,11.122320175170898,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
371,ab_68227,,Trento,TN,it, ,46.03388595581055,11.138250350952148,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
372,ab_97231,,Trento,TN,it, ,46.03240966796875,11.13936710357666,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
373,ab_78282,,Trento,TN,it, ,46.03423690795898,11.141754150390623,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
374,ab_84458,'Piani di Vigo',Trento,TN,it, ,46.03108978271485,11.186412811279297,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
375,ab_82911,,Trento,TN,it, ,46.03184509277344,11.18777561187744,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
376,ab_47507,,Trento,TN,it, ,46.07189178466797,11.162327766418455,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'yes'
377,ab_30989,,Trento,TN,it, ,46.07602691650391,11.12334442138672,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
378,ab_73243,,Trento,TN,it, ,46.09624099731445,11.130300521850586,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
379,ab_62414,,Trento,TN,it, ,46.09640121459961,11.130080223083496,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
380,ab_9954,,Trento,TN,it, ,46.099369049072266,11.132895469665527,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
381,ab_78748,,Trento,TN,it, ,46.0996208190918,11.132919311523438,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
382,ab_44233,,Trento,TN,it, ,46.09979248046875,11.139825820922852,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
383,ab_92985,'Stoi',Trento,TN,it, ,46.09864044189453,11.142087936401367,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
384,ab_3740,,Trento,TN,it, ,46.099491119384766,11.144087791442873,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
385,ab_63043,,Trento,TN,it, ,46.090065002441406,11.123714447021484,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
386,ab_7042,,Trento,TN,it, ,46.09196090698242,11.124109268188477,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
387,ab_81024,,Trento,TN,it, ,46.07950210571289,11.114675521850586,0.0,playground,2021-12-13, , ,False,False,False,False,False,False,,'no'
388,ab_61176,,Trento,TN,it, ,46.09606552124024,11.128417015075684,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
389,ab_36321,,Trento,TN,it, ,46.095436096191406,11.1422119140625,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
390,ab_86964,,Trento,TN,it, ,46.09419631958008,11.125543594360352,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
391,ab_86221,,Trento,TN,it, ,46.03554916381836,11.104649543762209,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
392,ab_56614,,Trento,TN,it, ,46.03680419921875,11.105207443237305,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
393,ab_88320,,Trento,TN,it, ,46.033180236816406,11.097238540649414,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
394,ab_95801,,Trento,TN,it, ,46.033424377441406,11.10039520263672,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
395,ab_2684,'Ravina',Trento,TN,it, ,46.03727722167969,11.107239723205566,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
396,ab_83290,,Trento,TN,it, ,46.09466171264648,11.07196044921875,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
397,ab_30309,,Trento,TN,it, ,46.02902221679688,11.164979934692385,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
398,ab_14593,,Trento,TN,it, ,46.03493118286133,11.154296875,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
399,ab_98138,,Trento,TN,it, ,46.02947998046875,11.1652193069458,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
400,ab_33279,,Trento,TN,it, ,46.02830505371094,11.16512680053711,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
401,ab_30288,,Trento,TN,it, ,46.03633117675781,11.151429176330566,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
402,ab_90539,,Trento,TN,it, ,46.03963851928711,11.15928077697754,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
403,ab_4554,,Trento,TN,it, ,46.03634262084961,11.154216766357422,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
404,ab_83957,,Trento,TN,it, ,46.03506851196289,11.151529312133787,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
405,ab_14792,,Trento,TN,it, ,46.03369903564453,11.16009521484375,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
406,ab_79253,,Trento,TN,it, ,46.061649322509766,11.091317176818848,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
407,ab_16688,'Osteria San Rocco',Trento,TN,it, ,46.06422424316406,11.096343040466309,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
408,ab_12427,,Trento,TN,it, ,46.10419845581055,11.123380661010742,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
409,ab_91239,,Trento,TN,it, ,46.05599212646485,11.100350379943848,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
410,ab_81537,,Trento,TN,it, ,46.050514221191406,11.101564407348633,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
411,ab_88787,,Trento,TN,it, ,46.06365585327149,11.097708702087402,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
412,ab_99388,'Palon',Trento,TN,it, ,46.02696990966797,11.058716773986816,0.0,viewpoint,2021-12-13, , ,False,False,False,False,False,False,,'no'
413,ab_12729,'Ristorante al Vò',Trento,TN,it, ,46.07075881958008,11.12403392791748,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
414,ab_5275,'Union Casa del Caffè',Trento,TN,it, ,46.06918716430664,11.124276161193848,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'yes'
415,ab_97992,'Le due spade',Trento,TN,it, ,46.06693649291992,11.12027072906494,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
416,ab_26615,,Trento,TN,it, ,46.06830596923828,11.116679191589355,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
417,ab_42685,'Ristorante/Pizzeria Petrarca',Trento,TN,it, ,46.07475662231445,11.12386417388916,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
418,ab_69536,'Arco dei Tre Portoni',Trento,TN,it, ,46.06386947631836,11.123412132263184,0.0,attraction,2021-12-13, , ,False,False,False,False,False,False,,'yes'
419,ab_24315,'Marzola Sud',Trento,TN,it, ,46.02609634399414,11.18294906616211,0.0,information,2021-12-13, , ,False,False,False,False,False,False,,'no'
420,ab_15521,'INorOUT',Trento,TN,it, ,46.06633377075195,11.127476692199709,0.0,pub,2021-12-13, , ,False,False,False,False,False,False,,'no'
421,ab_5594,'Il papiro',Trento,TN,it, ,46.06638717651367,11.130599975585938,0.0,library,2021-12-13, , ,False,False,False,False,False,False,,'no'
422,ab_88432,'Mamma Mia',Trento,TN,it, ,46.066707611083984,11.12917709350586,0.0,restaurant,2021-12-13, , ,False,False,False,False,False,False,,'no'
423,ab_8800,'Centro Relife',Trento,TN,it, ,46.06587219238281,11.131909370422363,0.0,fitness_centre,2021-12-13, , ,False,False,False,False,False,False,,'no'
424,ab_4321,'Caffè Mazzini',Trento,TN,it, ,46.0655403137207,11.12296199798584,0.0,cafe,2021-12-13, , ,False,False,False,False,False,False,,'no'
425,ab_39280,'Juta Wellness Center',Trento,TN,it, ,46.06771469116211,11.125653266906738,0.0,fitness_centre,2021-12-13, , ,False,False,False,False,False,False,,'no'
426,ab_95671,,Trento,TN,it, ,46.09954833984375,11.119163513183594,0.0,parking,2021-12-13, , ,False,True,False,False,False,False,,'no'
427,ab_42033,'Tracciando il Tempo',Trento,TN,it, ,46.07296752929688,11.12018871307373,0.0,artwork,2021-12-13, , ,False,False,False,False,False,False,,'no'
428,ab_81689,'Garni San Giorgio della scala',Trento,TN,it, ,46.07306671142578,11.103894233703612,0.0,hotel,2021-12-13, , ,False,False,False,False,False,False,,'no'
